1,0.38621482253074646,0.7528590425531915,0.14361657202243805,0.9041
2,0.11787151545286179,0.9371828258547008,0.12707002460956573,0.9252
3,0.09448793530464172,0.9553523936170213,0.1005302295088768,0.9384
4,0.07278387248516083,0.9682325053418803,0.07937860488891602,0.9497
5,0.06164662167429924,0.9741920405982906,0.07384970784187317,0.9532
6,0.053195323795080185,0.9795711436170212,0.07068892568349838,0.9561
7,0.05497012287378311,0.977981436965812,0.07874833792448044,0.9528
8,0.05099692568182945,0.9802350427350427,0.06753961741924286,0.9594
9,0.04332854971289635,0.9833610372340426,0.062286701053380966,0.9606
10,0.04753178358078003,0.9822716346153846,0.05860838666558266,0.9664
11,0.03913404420018196,0.9858710106382979,0.05944366008043289,0.9644
12,0.03695772588253021,0.9868289262820513,0.060643408447504044,0.9628
